body_name;pos_x;pos_y;pos_z
neptune;15.876057441548529;-25.611070687218266;0.16149989785937785
sun;2.260279738100083e-05;-0.0017238615148160229;7.1280931514977935e-06
jupiter;4.939053237108776;0.33182610172654936;-0.11198607365912731
saturn;7.762481098674847;5.044046020260546;-0.39642358924145543
uranus;13.44834642525251;-14.649031737095202;-0.2287843162177735
neptune;15.885730986357954;-25.604930061789513;0.1611510539816281
sun;2.7394285486317284e-05;-0.0017569766077557502;7.160011242276274e-06
jupiter;4.936691044680123;0.3606559020250067;-0.11205256308081642
saturn;7.7502674171598365;5.06109991464021;-0.3962346906844528
uranus;13.458822953592756;-14.63994739556969;-0.22888661162615226
neptune;15.895402236256675;-25.598785734745345;0.16080218673576482
sun;3.235049069395027e-05;-0.0017900737742590918;7.1878833294093475e-06
jupiter;4.9341683044554765;0.3894739460655307;-0.11211540964928307
saturn;7.738015210538824;5.078128576368776;-0.39604381925760573
uranus;13.46929271914151;-14.630855693849613;-0.22898879201307018
neptune;15.905071189817875;-25.59263770693112;0.16045329617207185
sun;3.747135058395443e-05;-0.0018231520893776873;7.211706880062628e-06
jupiter;4.931485067392814;0.4182792931522014;-0.11217461062153382
saturn;7.725724527962011;5.095131912694451;-0.3958509752781358
uranus;13.47975571703901;-14.621756636961418;-0.22909085733398105
neptune;15.91473784561501;-25.586485979192737;0.16010438234083724
sun;4.2756796891777916e-05;-0.0018562106282961255;7.231479494314471e-06
jupiter;4.9286413905004895;0.44707100270409444;-0.11223016339059746
saturn;7.713395418816023;5.112109830946933;-0.39565615907388973
uranus;13.490211942429019;-14.612650229934234;-0.22919280754439333
neptune;15.924402202221811;-25.580330552376626;0.15975544529235325
sun;4.820675550671487e-05;-0.0018892484663750094;7.247198905370944e-06
jupiter;4.925637336838879;0.4758481343001631;-0.11228206548574728
saturn;7.701027932723816;5.129062238538153;-0.3954593709833495
uranus;13.500661390458815;-14.603536477799862;-0.22929464259987017
neptune;15.934064258212288;-25.574171427329762;0.1594064850769164
sun;5.382114647074141e-05;-0.0019222646791940625;7.2588629797723735e-06
jupiter;4.922472975521625;0.5046097477241624;-0.11233031457271427
saturn;7.688622119544587;5.145989042963015;-0.39526061135564217
uranus;13.511104056279201;-14.594415385592775;-0.22939636245602946
neptune;15.94372401216072;-25.568008604899653;0.15905750174482738
sun;5.9599883977735625e-05;-0.00195525834259527;7.266469717591427e-06
jupiter;4.9191483817164885;0.5333549030096115;-0.1123749084538917
saturn;7.676178029373677;5.162890151800141;-0.39505988055055
uranus;13.521539935044506;-14.585286958350112;-0.22949796706854383
neptune;15.953381462641667;-25.56184208593434;0.15870849534639112
sun;6.554287637308246e-05;-0.001988228532726055;7.2700172526227075e-06
jupiter;4.915663636645784;0.5620826604847887;-0.11241584506853064
saturn;7.663695712542476;5.17976547271262;-0.39485717893852057
uranus;13.531969021912579;-14.576151201111676;-0.22959945639314075
neptune;15.963036608229963;-25.55567187128241;0.15835946593191666
sun;7.165002615366405e-05;-0.0020211743260824806;7.269503852563815e-06
jupiter;4.912018827586424;0.5907920808177568;-0.11245312249292655
saturn;7.651175219618327;5.19661491344875;-0.3946525069006766
uranus;13.542391312044797;-14.56700811891993;-0.22970083038560246
neptune;15.972689447500716;-25.549497961792976;0.15801041355171724
sun;7.792122996823607e-05;-0.0020540947995524787;7.264927919187864e-06
jupiter;4.90821404786955;0.6194822250614122;-0.11248673894059695
saturn;7.638616601404423;5.213438381842793;-0.3944458648288263
uranus;13.552806800606065;-14.557857716819987;-0.22980208900176605
neptune;15.982339979029316;-25.543320358315697;0.15766133825611026
sun;8.435637861819068e-05;-0.0020869890304590966;7.256287988507402e-06
jupiter;4.904249396879769;0.6481521546985551;-0.11251669276245008
saturn;7.626019908939705;5.230235785815728;-0.3942372531254736
uranus;13.563215482764816;-14.548699999859618;-0.22990323219752348
neptune;15.991988201391425;-25.537139061700756;0.15731224009541722
sun;9.095535705870666e-05;-0.0021198560966037617;7.243582730929727e-06
jupiter;4.9001249800539775;0.6768009316869759;-0.11254298244694448
saturn;7.61338519349876;5.247007033376001;-0.3940266722038279
uranus;13.573617353693015;-14.53953497308924;-0.23000425992882165
neptune;16.001634113162986;-25.530954072798878;0.1569631191199638
sun;9.771804440028688e-05;-0.0021526950763095555;7.22681095140356e-06
jupiter;4.895840908879782;0.7054276185045517;-0.11256560662023958
saturn;7.600712506591713;5.263752032620284;-0.393814122487815
uranus;13.584012408566156;-14.53036264156191;-0.2301051721516623
neptune;16.011277712920215;-25.52476539246132;0.15661397538007973
sun;0.00010464431391068377;-0.0021855050484644967;7.205971589557048e-06
jupiter;4.891397300893517;0.7340312781943523;-0.11258456404633709
saturn;7.58800189996412;5.28047069173423;-0.39359960441208675
uranus;13.594400642563269;-14.521183010333331;-0.23020596882210215
neptune;16.020918999239615;-25.518573021539872;0.15626480892609887
sun;0.00011173403301721298;-0.002218285092564827;7.181063719827082e-06
jupiter;4.8867942796778525;0.762610974409747;-0.11259985362721339
saturn;7.575253425596858;5.297162918993239;-0.3933831184220318
uranus;13.604782050866914;-14.511996084461842;-0.23030664989625296
neptune;16.03055797069796;-25.512376960886865;0.15591561980835916
sun;0.00011898706330945552;-0.0022510342887582958;7.152086551579897e-06
jupiter;4.882031974858998;0.791165771459511;-0.11261147440294272
saturn;7.562467135706013;5.313828622763214;-0.39316466497378577
uranus;13.615156628663193;-14.50280186900841;-0.23040721533028144
neptune;16.040194625872306;-25.50617721135516;0.15556640807720262
sun;0.00012640326054234847;-0.00228375171788744;7.119039429222938e-06
jupiter;4.877110522103501;0.8196947343529245;-0.11261942555181118
saturn;7.549643082742768;5.330467711501328;-0.39294424453424204
uranus;13.625524371141742;-14.493600369036637;-0.23050766508040935
neptune;16.049828963339987;-25.49997377379815;0.15521717378297534
sun;0.0001339824746396648;-0.002316436461532854;7.081921832307965e-06
jupiter;4.872030063114631;0.8481969288448629;-0.11262370639042156
saturn;7.536781319393285;5.347080093756788;-0.39272185758106193
uranus;13.635885273495735;-14.484391589612747;-0.2306079991029135
neptune;16.05946098167862;-25.493766649069762;0.15486791697602742
sun;0.00014172454969788183;-0.002349087602056445;7.040733375625385e-06
jupiter;4.866790745628372;0.8766714214808702;-0.11262431637378903
saturn;7.523881898578591;5.363665678171608;-0.3924975046026854
uranus;13.646239330921889;-14.475175535805587;-0.2307082173541258
neptune;16.069090679466093;-25.48755583802446;0.154518637706713
sun;0.00014962932399043894;-0.002381704222644674;6.99547380928978e-06
jupiter;4.86139272340899;0.9051172796422146;-0.11262125509542743
saturn;7.510944873454459;5.380224373481374;-0.3922711860983418
uranus;13.656586538620461;-14.465952212686624;-0.23080831979043334
neptune;16.07871805528059;-25.481341341517233;0.1541693360253903
sun;0.00015769662997238413;-0.002414285407351769;6.94614301881663e-06
jupiter;4.855836156244208;0.9335335715909187;-0.11261452228742648
saturn;7.497970297411285;5.396756088516019;-0.3920429025780605
uranus;13.666926891795253;-14.456721625329939;-0.23090830636827828
neptune;16.088343107700563;-25.47512316040361;0.15382001198242148
sun;0.00016592629428540957;-0.002446830241142916;6.8927410251902006e-06
jupiter;4.850121209939965;0.9619193665147625;-0.1126041178205196
saturn;7.484958224073969;5.413260732200598;-0.3918126545626819
uranus;13.67726038565361;-14.447483778812225;-0.231008177044158
neptune;16.09796583530475;-25.46890129553965;0.15347066562817274
sun;0.00017431813776327601;-0.0024793378099374186;6.835267984922586e-06
jupiter;4.844248056314774;0.9902737345722533;-0.11259004170414251
saturn;7.471908707301789;5.429738213556062;-0.3915804425838679
uranus;13.687587015406429;-14.438238678212784;-0.23110793177462505
neptune;16.10758623667217;-25.46267574778194;0.15312129701301425
sun;0.00018287197543762575;-0.002511807200651821;6.7737241901038944e-06
jupiter;4.83821687319367;1.018595746937558;-0.1125722940864825
saturn;7.458821801188275;5.44618844170004;-0.3913462671841134
uranus;13.697906776268145;-14.428986328613519;-0.23120757051628726
neptune;16.117204310382125;-25.456446517987608;0.15277190618732017
sun;0.00019158761654418404;-0.0025442375012429933;6.70811006844356e-06
jupiter;4.832027844401756;1.0468844758453937;-0.11255087525451841
saturn;7.445697560061087;5.462611325847618;-0.39111012891675695
uranus;13.708219663456749;-14.419726735098937;-0.23130709322580775
neptune;16.1268200550142;-25.45021360701431;0.1524224932014686
sun;0.00020046486452934877;-0.0025766278007511717;6.638426183302775e-06
jupiter;4.825681159757333;1.0751389946358725;-0.1125257856340512
saturn;7.43253603848188;5.479006775312119;-0.390872028345992
uranus;13.718525672193783;-14.410459902756143;-0.23140649985990489
neptune;16.13643346914826;-25.443977015720225;0.15207305810584162
sun;0.00020950351705716774;-0.002608977189342953;6.564673233718028e-06
jupiter;4.819177015064637;1.1033583777992957;-0.11249702578972527
saturn;7.419337291246178;5.495374699505895;-0.3906319660468783
uranus;13.72882479770434;-14.401185836674834;-0.23150579037535235
neptune;16.146044551364454;-25.437736744964074;0.1517236009508252
sun;0.0002187033660167035;-0.002641284758354236;6.486852054415738e-06
jupiter;4.812515612106165;1.131541701020892;-0.11246459642504042
saturn;7.406101373383241;5.511715007941106;-0.3903899426053529
uranus;13.739117035217065;-14.3919045419473;-0.2316049647289792
neptune;16.15565330024322;-25.431492795605102;0.1513741217868093
sun;0.00022806419752978508;-0.0026735496003331065;6.404963615817981e-06
jupiter;4.80569715863459;1.1596880412254973;-0.11242849838235437
saturn;7.392828340155933;5.528027610230516;-0.3901459586182421
uranus;13.749402379964163;-14.382616023668417;-0.23170402287766992
neptune;16.16525971436527;-25.42524516850309;0.15102462066418776
sun;0.0002375857919591463;-0.0027057708090826612;6.3190090240393045e-06
jupiter;4.798721868364285;1.1877964766221702;-0.11238873264287601
saturn;7.379518247060588;5.544312416088278;-0.38990001469327235
uranus;13.759680827181393;-14.373320286935646;-0.23180296477836435
neptune;16.174863792311612;-25.418993864518345;0.15067509763335832
sun;0.00024726792391694974;-0.0027379474797037695;6.228989520874615e-06
jupiter;4.791589960962431;1.2158660867487388;-0.1123453003266492
saturn;7.36617114982687;5.560569335330735;-0.3896521114490824
uranus;13.769952372108074;-14.36401733684903;-0.23190179038805775
neptune;16.18446553266353;-25.412738884511707;0.15032555274472265
sun;0.0002571103622736964;-0.002770078708637763;6.134906483778146e-06
jupiter;4.784301662039726;1.2438959525162738;-0.11229820269252726
saturn;7.352787104417642;5.576798277877207;-0.3894022495152348
uranus;13.780217009987085;-14.354707178511184;-0.23200049966380093
neptune;16.194064934002597;-25.406480229344545;0.14997598604868626
sun;0.00026711287016751943;-0.0028021635937090545;6.036761425833496e-06
jupiter;4.7768572031406995;1.271885156253487;-0.11224744113813798
saturn;7.339366167028823;5.592999153750794;-0.38915042953222767
uranus;13.790474736064867;-14.345389817027305;-0.23209909256270014
neptune;16.20366199491067;-25.400217899878758;0.14962639759565854
sun;0.0002772752050138624;-0.0028342012341676767;5.934555995714744e-06
jupiter;4.769256821733608;1.2998327817510449;-0.11219301719983936
saturn;7.325908394089251;5.609171873079177;-0.388896652151507
uranus;13.800725545591424;-14.336065257505158;-0.23219756904191718
neptune;16.213256713969898;-25.393951896976777;0.14927678743605277
sun;0.00028759711851554016;-0.002866190730731744;5.828291977638628e-06
jupiter;4.761500761199946;1.3277379143057988;-0.11213493255266589
saturn;7.312413842260541;5.625316346095413;-0.3886409180354784
uranus;13.810969433820327;-14.326733505055074;-0.23229592905866941
neptune;16.222849089762704;-25.387682221501557;0.14892715562028605
